brand,name,common_name,variant,attributes,attributes_unpublished,category_hint,weight_mg,weight_source,source_url,kcal
Aloe Up,Mineral Lip Balm SPF 15,Lip balm,,,,consumable,4250,manufacturer,https://www.garagegrowngear.com/products/mineral-lip-balm-spf-15-by-aloe-up,
Aloe Up,Sport SPF 15 Lip Balm,Lip balm,,,,consumable,4250,manufacturer,https://www.garagegrowngear.com/products/sport-spf-15-lip-balm-by-aloe-up,
Anessa,Perfect UV Sunscreen Skincare Milk NA SPF50+,Sunscreen,60ml,volume_l=0.06,,consumable,60000,manufacturer,https://japanesetaste.com/products/shiseido-anessa-perfect-uv-sunscreen-skincare-milk-spf50-60ml,
Aquaphor,Lip Repair,Lip balm,0.35 fl oz,,,consumable,10000,community,https://www.aquaphorus.com/products/aquaphor/aquaphor-lip-repair,
Aquatabs,Water Purification Tablets,Water treatment,per tablet,,,consumable,397,manufacturer,https://www.aquatabs.us/product/aquatabs-397mg-tablets-x100/,
Backpacker's Pantry,Pad Thai,Meal,"2 servings, net",,,consumable,175767,manufacturer,https://backpackerspantry.com/products/pad-thai,760
Beauty of Joseon,Relief Sun: Rice + Probiotics SPF50+,Sunscreen,50ml,volume_l=0.05,,consumable,50000,manufacturer,https://beautyofjoseon.com/products/relief-sun-rice-probiotics,
Ben's Tick and Insect Repellent,Insect Repellent Adventure Formula,Insect repellent,,,,consumable,134000,manufacturer,https://www.garagegrowngear.com/products/insect-repellent-adventure-formula-nu-nems-adventure,
Ben's Tick and Insect Repellent,Tick & Insect Repellent Wipes,Insect repellent,,,,consumable,80000,manufacturer,https://www.garagegrowngear.com/products/tick-insect-repellent-wipes-by-bens-adventure,
Body Glide,Anti-Chafe Stick For Her,Anti-chafe balm,,,,consumable,10000,manufacturer,https://www.garagegrowngear.com/products/anti-chafe-stick-for-her-by-body-glide,
Body Glide,Body Anti-Chafe Stick,Anti-chafe balm,,,,consumable,10000,manufacturer,https://www.garagegrowngear.com/products/body-anti-chafe-stick-by-body-glide,
Body Glide,Foot Glide Anti-Blister Stick,Anti-chafe balm,,,,consumable,10000,manufacturer,https://www.garagegrowngear.com/products/foot-glide-anti-blister-stick-by-body-glide,
ChapStick,Classic Original Lip Balm,Lip balm,0.15oz,,,consumable,4252,manufacturer,https://www.amazon.com/ChapStick-Classic-Original-Balm-0-15/dp/B01IA9EERW,
Clif,Bloks Energy Chews,Energy chews,,,,consumable,60000,manufacturer,https://www.iherb.com/pr/clif-bar-bloks-energy-chews-mountain-berry-flavor-18-packets-2-12-oz-60-g-each/15971,200
Clif,Builders Protein Bar (Chocolate Peanut Butter),Protein bar,,,,consumable,68000,manufacturer,https://us.britishessentials.com/products/clif-builders-protein-bar-peanut-butter-68g,290
Clif,Energy Bar (Chocolate Chip),Energy bar,,,,consumable,68000,manufacturer,https://eu.clifbar.com/en/products/clif-bar-chocolate-chip/,258
Clif,Energy Bar (Crunchy Peanut Butter),Energy bar,,,,consumable,68000,manufacturer,https://eu.clifbar.com/en/products/clif-bar-crunchy-peanut-butter/,264
Clif,Nut Butter Bar (Peanut Butter),Energy bar,,,,consumable,50000,manufacturer,https://eu.clifbar.com/en/products/clif-nut-butter-bar-peanut-butter/,228
Coleman,C100 Xtreme Gas Cartridge,Fuel canister,"97g, net fuel",fuel_g=97,,consumable,97000,manufacturer,https://www.outdooraction.co.uk/coleman-c100-xtreme-gas-cartridge-p9688,
Coleman,C300 Performance Gas Cartridge,Fuel canister,"240g, net fuel",fuel_g=240,,consumable,240000,manufacturer,https://sunny-outdoors.com/products/coleman-c300-performance-v2-gas-cartridge,
Coleman,C300 Xtreme Gas Cartridge,Fuel canister,"230g, net fuel",fuel_g=230,,consumable,230000,manufacturer,https://towsure.com/products/coleman-c300-xtreme-gas-cartridge,
Coleman,C500 Performance Gas Cartridge,Fuel canister,"440g, net fuel",fuel_g=440,,consumable,440000,manufacturer,https://enlightenedoutfitters.com/coleman-performance-c500-gas-cartridge/,
CORPUS,Nº Green Natural Deodorant Stick,Deodorant,75g,,,consumable,75000,manufacturer,https://corpusnaturals.com/products/deodorant-stick-no-green,
Crest,Travel Size Toothpaste,Toothpaste,,,,consumable,24000,manufacturer,https://www.garagegrowngear.com/products/crest-travel-size-toothpaste,
Dermatone,Lip Balm,Lip balm,SPF 30,,,consumable,4000,manufacturer,https://www.garagegrowngear.com/products/lip-balm-spf-30-by-dermatone,
Dermatone,Lips and Face Stick SPF 30,Sunscreen,,,,consumable,14000,manufacturer,https://www.garagegrowngear.com/products/lips-and-face-stick-spf-30-by-dermatone,
Dermatone,Mineral Sunscreen Stick SPF 50,Sunscreen,,,,consumable,14000,manufacturer,https://www.garagegrowngear.com/products/mineral-sunscreen-stick-spf-50-by-dermatone,
Dermatone,Skin Protector Balm with Zinc SPF 30,Sunscreen,,,,consumable,14000,manufacturer,https://www.garagegrowngear.com/products/skin-protector-balm-with-zinc-spf-30by-dermatone,
Esbit,Solid Fuel Tablets,Fuel tablets,12-pack,,,consumable,172000,manufacturer,https://esbit.de/en/products/solid-fuel-tablets,
Esbit,Solid Fuel Tablets,Fuel tablets,"per tablet, 14g",,,consumable,14000,manufacturer,https://esbit.de/en/products/solid-fuel-tablets,
Farm to Summit,Puebloan Beans & Rice,Meal,2 servings,,,consumable,172932,measured,https://mahonia.app/s/P3PWAH8RMCVR,700
Farm to Summit,Three Bean Chili & Cornbread,Meal,2 servings,,,consumable,181437,measured,https://mahonia.app/s/P3PWAH8RMCVR,800
Garage Grown Gear,Beeswax Mini Lip Balm,Lip balm,,,,consumable,2800,manufacturer,https://www.garagegrowngear.com/products/beeswax-mini-lip-balm,
Gardetto's,Original Recipe Snack Mix,Snack mix,1.75oz,,,consumable,49612,manufacturer,https://www.generalmillsfoodservice.com/products/category/snacks/gardettos/original-1-75oz-60ct,230
Good To-Go,Mushroom Risotto,Meal,,,,consumable,116200,manufacturer,https://www.litesmith.com/good-to-go-mushroom-risotto/,410
Good To-Go,Mushroom Risotto,Meal,2 servings,,,consumable,212621,measured,https://mahonia.app/s/P3PWAH8RMCVR,820
GSI Outdoors,Isobutane Fuel Cartridge,Fuel canister,"110g, net fuel",fuel_g=110,,consumable,110000,manufacturer,https://www.kitterytradingpost.com/camping-travel/camp-stoves-grills-heaters/fuel-canisters/gsi-outdoors-isobutane-110g.-fuel-cartridge-95913.html,
GSI Outdoors,Isobutane Fuel Cartridge,Fuel canister,"230g, net fuel",fuel_g=230,,consumable,230000,manufacturer,https://www.kitterytradingpost.com/camping-travel/camp-stoves-grills-heaters/fuel-canisters/gsi-outdoors-isobutane-230g.-fuel-cartridge-95915.html,
GurneyGoo,Anti Chafing,Anti-chafe balm,"Pocket, 10ml",volume_l=0.01,,consumable,11000,manufacturer,https://www.garagegrowngear.com/products/gurneygoo-anti-chafing,
Honey Stinger,Organic Honey Waffle,Energy waffle,,,,consumable,30050,manufacturer,https://honeystinger.com/products/honey,150
Huppy,Toothpaste Tablets,Toothpaste tablets,Tin,,,consumable,48000,manufacturer,https://www.garagegrowngear.com/products/toothpaste-tablets-by-huppy,
Huppy,Toothpaste Tablets,Toothpaste tablets,Travel Pack,,,consumable,3000,manufacturer,https://www.garagegrowngear.com/products/toothpaste-tablets-by-huppy,
HydraPak,Bottle Bright Gear Cleaning Tablets,Cleaning tablets,,,,consumable,18000,manufacturer,https://www.garagegrowngear.com/products/gear-cleaning-tablets-by-bottle-bright,
Idahoan,Classic Mashed Potatoes,Meal,net,,,consumable,113398,manufacturer,https://idahoan.com/products/100645,440
Jetboil,JetPower Fuel,Fuel canister,"100g, net fuel",fuel_g=100,,consumable,100000,manufacturer,https://jetboil.johnsonoutdoors.com/us/shop/parts-accessories/fuel-related/jetpower-fuel-single/jf1001,
Jetboil,JetPower Fuel,Fuel canister,"230g, net fuel",fuel_g=230,,consumable,230000,manufacturer,https://jetboil.johnsonoutdoors.com/us/shop/parts-accessories/fuel-related/jetpower-fuel-single,
Jetboil,JetPower Fuel,Fuel canister,"450g, net fuel",fuel_g=450,,consumable,450000,manufacturer,https://jetboil.johnsonoutdoors.com/ca/en-ca/shop/parts-accessories/fuel-related/jetpower-fuel/jf450,
Joshua Tree Skin Care,Hiker's Salve,Skin salve,15ml,volume_l=0.015,,consumable,20000,manufacturer,https://www.garagegrowngear.com/products/hikers-salve-by-joshua-tree-skincare,
Joshua Tree Skin Care,Hiker's Salve,Skin salve,3ml,volume_l=0.003,,consumable,8500,manufacturer,https://www.garagegrowngear.com/products/hikers-salve-by-joshua-tree-skincare,
Joshua Tree Skin Care,Organic SPF Lip Balm,Lip balm,,,,consumable,11300,manufacturer,https://www.garagegrowngear.com/products/organic-spf-lip-balm-by-joshua-tree-skin-care,
Joshua Tree Skin Care,Sunscreen Face Stick,Sunscreen,,,,consumable,28300,manufacturer,https://www.garagegrowngear.com/products/face-stick-by-joshua-tree-skin-care,
Justin's,Classic Almond Butter Squeeze Pack,Nut butter,,,,consumable,32602,manufacturer,https://www.target.com/p/justin-s-squeeze-pack-classic-almond-butter-1-15oz/-/A-15989040,220
KimlyParc,Original Korean Latte,Instant coffee,,,,consumable,20000,manufacturer,https://kimlyparc.com/products/original-korean-latte,90
KIND,Breakfast Protein Bar (Peanut Butter Banana Dark Chocolate),Protein bar,2 bars,,,consumable,50000,manufacturer,https://www.kindsnacks.com/products/breakfast-bars/peanut-butter-banana-dark-chocolate,220
KIND,Nut Bar (Blueberry Vanilla & Cashew),Energy bar,,,,consumable,40000,manufacturer,https://www.kindsnacks.com/products/nut-bar/blueberry-vanilla-cashew,160
KIND,Nut Bar (Dark Chocolate Nuts & Sea Salt),Energy bar,,,,consumable,40000,manufacturer,https://www.kindsnacks.com/products/nut-bar/dark-chocolate-nuts-sea-salt,190
KIND,Nut Bar (Fruit & Nut),Energy bar,,,,consumable,40000,manufacturer,https://www.kindsnacks.com/products/nut-bar/fruit-nut,190
KIND,Nut Bar (Peanut Butter Dark Chocolate),Energy bar,,,,consumable,40000,manufacturer,https://www.kindsnacks.com/products/nut-bar/peanut-butter-dark-chocolate,200
Knorr,Rice Sides Cheddar Broccoli,Meal,net,,,consumable,161592,manufacturer,https://smartlabel.unileverusa.com/041000022784-0001-en-US/index.html,600
Kovea,Gas Canister,Fuel canister,"110g, net fuel",fuel_g=110,,consumable,110000,manufacturer,https://bigtentoutdoors.com/products/kovea-gas-canister-case-pack,
Kovea,Gas Canister,Fuel canister,"230g, net fuel",fuel_g=230,,consumable,230000,manufacturer,https://bigtentoutdoors.com/products/kovea-gas-canister-case-pack,
Kovea,Gas Canister,Fuel canister,"450g, net fuel",fuel_g=450,,consumable,450000,manufacturer,https://bigtentoutdoors.com/products/kovea-gas-canister-case-pack,
Liquid I.V.,Hydration Multiplier,Electrolyte mix,,,,consumable,15876,manufacturer,https://www.fairwaymarket.com/product/liquid-iv-hydration-multiplier-electrolyte-drink-mix-sticks-056-oz-10-count-id-00810125970535,45
Matador,Refillable Toothpaste Tube,Toothpaste tube,1-week,,,consumable,7000,manufacturer,https://www.matadorequipment.com/products/refillable-toothpaste-tubes,
Matador,Refillable Toothpaste Tube,Toothpaste tube,2-week,,,consumable,8000,manufacturer,https://www.matadorequipment.com/products/refillable-toothpaste-tubes,
Mountain House,Beef Stroganoff,Meal,"Pro-Pak, net",,,consumable,130408,manufacturer,https://lintonoutdoors.com/mountain-house-beef-stroganoff-propak/,590
Mountain House,Biscuits and Gravy,Meal,"2 servings, net",,,consumable,124738,manufacturer,https://lintonoutdoors.com/mountain-house-biscuits-and-gravy/,540
MSR,IsoPro Fuel Canister,Fuel canister,"110g, net fuel",fuel_g=110,,consumable,110000,manufacturer,https://cascadedesigns.com/products/msr-isopro-fuel,
MSR,IsoPro Fuel Canister,Fuel canister,"227g, net fuel",fuel_g=227,,consumable,227000,manufacturer,https://cascadedesigns.com/products/msr-isopro-fuel,
MSR,IsoPro Fuel Canister,Fuel canister,"450g, net fuel",fuel_g=450,,consumable,450000,manufacturer,https://cascadedesigns.com/products/msr-isopro-fuel,
Nature Valley,Crunchy Granola Bars,Granola bar,2 bars,,,consumable,42000,manufacturer,https://www.naturevalley.com/products/oats-n-honey-crunchy-granola-bars,190
Olyra,Crème Breakfast Biscuit (Dark Chocolate),Snack,,,,consumable,37500,manufacturer,https://olyrafoods.com/products/dark-chocolate-sandwich-breakfast-biscuits,180
Optimus,Universal Gas,Fuel canister,"230g, net fuel",fuel_g=230,,consumable,230000,manufacturer,https://www.climbers-shop.com/camping/fuel/optimus-universal-gas-230g__11104611,
PACT Outdoors,Bathroom Wipes,Wipes,,,,consumable,2000,manufacturer,https://www.garagegrowngear.com/products/wipes-by-pact-outdoors,
PACT Outdoors,Body Wipes,Wipes,,,,consumable,9000,manufacturer,https://www.garagegrowngear.com/products/body-wipes-by-pact-outdoors,
PACT Outdoors,Mycelium Tabs,Waste tablets,bag of 120,,,consumable,38000,manufacturer,https://www.garagegrowngear.com/products/mycelium-tabs-by-pact-outdoors,
PACT Outdoors,Pack Out Bathroom Kit,Bathroom kit,1 Bag,,,consumable,40000,manufacturer,https://www.garagegrowngear.com/products/pack-out-kit-by-pact-outdoors,
Peak Refuel,Beef Stroganoff,Meal,"2 servings, net",,,consumable,141748,manufacturer,https://peakrefuel.com/products/beef-stroganoff,810
Peter Rabbit Organics,Organic Fruit Snack (Strawberry & Banana),Fruit snack,,,,consumable,113398,manufacturer,https://www.wholefoodsmarket.com/product/peter-rabbit-organics-strawberry-banana-4-oz-b00fbo6b80,70
Pika Outdoors,Summit Suds Powdered Soap,Soap,1oz Bottle,,,consumable,40000,manufacturer,https://www.garagegrowngear.com/products/summit-suds-powdered-soap-by-pika-outdoors,
Pika Outdoors,Summit Suds Powdered Soap,Soap,3oz Packet,,,consumable,91000,manufacturer,https://www.garagegrowngear.com/products/summit-suds-powdered-soap-by-pika-outdoors,
Pop-Tarts,Frosted Strawberry Toaster Pastries,Snack,2 pastries,,,consumable,96000,manufacturer,https://foods.fatsecret.com/calories-nutrition/kelloggs/pop-tarts-frosted---strawberry/1-pastry,370
Primus,Power Gas,Fuel canister,"100g, net fuel",fuel_g=100,,consumable,100000,manufacturer,https://primusequipment.ca/products/power-gas,
Primus,Power Gas,Fuel canister,"230g, net fuel",fuel_g=230,,consumable,230000,manufacturer,https://primusequipment.ca/products/power-gas,
Primus,Power Gas,Fuel canister,"450g, net fuel",fuel_g=450,,consumable,450000,manufacturer,https://primusequipment.ca/products/power-gas,
PROBAR,BOLT Organic Energy Chews,Energy chews,,,,consumable,59534,manufacturer,https://theprobar.com/products/berry-blast-bolt-energy-chew,180
PROBAR,MEAL Bar (Peanut Butter Chocolate Chip),Energy bar,,,,consumable,85049,manufacturer,https://theprobar.com/products/peanut-butter-chocolate-meal-replacement-bar,380
PUPPACKR,Chicken Dog Food,Dog food,Large,size=L,,consumable,162000,manufacturer,https://www.garagegrowngear.com/products/chicken-dog-food-by-puppacker,
PUPPACKR,Chicken Dog Food,Dog food,Medium,size=M,,consumable,127000,manufacturer,https://www.garagegrowngear.com/products/chicken-dog-food-by-puppacker,
PUPPACKR,Chicken Dog Food,Dog food,Small,size=S,,consumable,92000,manufacturer,https://www.garagegrowngear.com/products/chicken-dog-food-by-puppacker,
PUPPACKR,Chicken Dog Food,Dog food,X-Large,size=XL,,consumable,192000,manufacturer,https://www.garagegrowngear.com/products/chicken-dog-food-by-puppacker,
Purell,Advanced Hand Sanitizer Gel,Hand sanitizer,1 fl oz travel bottle,,,consumable,40000,community,https://www.amazon.com/Purell-Advanced-Hand-Sanitizer-Refreshing/dp/B00LPC7IH0,
Quitch,Bug Bite Relief Stickers,Bite relief,package of 27,,,consumable,8505,manufacturer,https://www.rei.com/product/224733/quitch-bug-bite-relief-stickers,
Quitch,Repellent Patch with Geraniol,Insect repellent,package of 48,,,consumable,28350,manufacturer,https://www.rei.com/product/248395/quitch-repellent-patch-with-geraniol-package-of-48,
RXBAR,Protein Bar (Chocolate Sea Salt),Protein bar,,,,consumable,51880,manufacturer,https://www.amazon.com/RXBAR-Whole-Protein-Chocolate-1-83oz/dp/B07CWXX69K,200
Salt & Stone,Extra-Strength Aluminum-Free Deodorant,Deodorant,75g,,,consumable,75000,manufacturer,https://www.saltandstone.com/products/natural-deodorant,
SaltStick,Electrolyte FastChews,Electrolyte mix,bottle of 60,,,consumable,127000,manufacturer,https://aletenutrition.com/products/saltstick-fastchews-lemon-lime,300
Salty Britches,Chafing Ointment,Anti-chafe balm,2oz,,,consumable,71000,manufacturer,https://www.garagegrowngear.com/products/chafing-ointment-by-salty-britches,
Sawyer,Permethrin Insect Repellent,Insect repellent,12oz,volume_l=0.355,,consumable,493000,manufacturer,https://www.garagegrowngear.com/products/permethrin-insect-repellant-by-sawyer,
Sawyer,Permethrin Insect Repellent,Insect repellent,24oz,volume_l=0.71,,consumable,819000,manufacturer,https://www.garagegrowngear.com/products/permethrin-insect-repellant-by-sawyer,
Sawyer,Picaridin Insect Repellant,Insect repellent,3oz Spray,,,consumable,111000,manufacturer,https://www.garagegrowngear.com/products/insect-repellant-3oz-spray-by-sawyer,
Sawyer,Picaridin Insect Repellant,Insect repellent,4oz Lotion,,,consumable,136000,manufacturer,https://www.garagegrowngear.com/products/insect-repellant-3oz-spray-by-sawyer,
Sea to Summit,Wilderness Wipes,Wipes,"Compact, 12-pack",,,consumable,93000,manufacturer,https://www.garagegrowngear.com/products/wilderness-wipes-by-sea-to-summit,
Sea to Summit,Wilderness Wipes,Wipes,"Compact, 36-pack",,,consumable,292000,manufacturer,https://www.garagegrowngear.com/products/wilderness-wipes-by-sea-to-summit,
Sea to Summit,Wilderness Wipes,Wipes,"X-Large, 8-pack",size=XL,,consumable,122000,manufacturer,https://www.garagegrowngear.com/products/wilderness-wipes-by-sea-to-summit,
SKIN1004,Madagascar Centella Hyalu-Cica Water-Fit Sun Serum SPF50+,Sunscreen,50ml,volume_l=0.05,,consumable,50000,manufacturer,https://www.skin1004.com/products/hyalu-cica-water-fit-sun-serum-uv,
Skratch Labs,Hydration Sport Drink Mix,Electrolyte mix,,,,consumable,22000,manufacturer,https://www.skratchlabs.com/products/hydration-sport-drink-mix,80
Skratch Labs,Sport Energy Chews (Raspberry),Energy chews,,,,consumable,50000,manufacturer,https://www.skratchlabs.com/products/energy-chews-sport-fuel,160
Snickers,Singles Size Bar,Candy bar,,,,consumable,52730,manufacturer,https://www.snickers.com/products/chocolate/snickers-singles-size-chocolate-candy-bars-186-oz-bars,250
Snow Peak,GigaPower Fuel 110 Gold,Fuel canister,"110g, net fuel",fuel_g=110,,consumable,110000,manufacturer,https://web.archive.org/web/20191212224444/https://snowpeak.com/products/gigapower-fuel-110-gold-gp-110g,
Snow Peak,GigaPower Fuel 250 Gold,Fuel canister,"220g, net fuel",fuel_g=220,,consumable,220000,manufacturer,https://ec.snowpeak.co.jp/item/SNP0117A0073,
Soto,Power Gas 105 Triple Mix,Fuel canister,"105g, net fuel",fuel_g=105,,consumable,105000,manufacturer,https://soto.shinfuji.co.jp/products/sod-710t/,
Soto,Power Gas 250 Triple Mix,Fuel canister,"230g, net fuel",fuel_g=230,,consumable,230000,manufacturer,https://soto.shinfuji.co.jp/products/sod-725t/,
Soto,Power Gas 500 Triple Mix,Fuel canister,"460g, net fuel",fuel_g=460,,consumable,460000,manufacturer,https://soto.shinfuji.co.jp/products/sod-750t/,
Starbucks,VIA Instant Coffee,Instant coffee,,,,consumable,3118,manufacturer,https://www.target.com/p/starbucks-via-instant-coffee-medium-roast-packets-pike-place-roast-packets-8ct-0-11oz/-/A-15251130,
Sun Bum,Sunscreen Lip Balm SPF 30,Lip balm,0.15oz,,,consumable,4252,manufacturer,https://www.sunbum.com/products/signature-spf-30-sunscreen-lip-balm,
Tini Naturals,Mini Travel Size Deodorant,Deodorant,,,,consumable,11340,manufacturer,https://www.amazon.com/Naturals-Travel-Deodorant-Aluminum-Coconut/dp/B0FQXQCKYS,
Tocobo,Cica Cooling Sun Stick SPF50+,Sunscreen stick,18g,,,consumable,18000,manufacturer,https://tocobo.us/products/cica-cooling-sun-stick,
Trader Joe's,Energy Bar (Chocolate Chip),Energy bar,,,,consumable,68000,manufacturer,https://www.traderjoes.com/home/products/pdp/energy-bar-chocolate-chip-077618,260
Trader Joe's,Energy Bar (Peanut Butter),Energy bar,,,,consumable,68000,manufacturer,https://www.traderjoes.com/home/products/pdp/energy-bar-peanut-butter-077616,270
Trader Joe's,Wild Skipjack Tuna,Meal,"3oz pouch, net",,,consumable,85000,manufacturer,https://www.traderjoes.com/home/products/pdp/wild-skipjack-tuna-062362,90
Unpaste,Tooth Tabs,Toothpaste tablets,125 tablets,,,consumable,43000,manufacturer,https://www.garagegrowngear.com/products/tooth-tabs-by-unpaste,
Venture Wipes,Body Wipes,Wipes,,,,consumable,28000,manufacturer,https://www.garagegrowngear.com/products/venture-wipes,
WYSI Wipes,Multi-Purpose Expandable Wipes,Wipes,,,,consumable,27000,manufacturer,https://www.garagegrowngear.com/products/multi-purpose-expandable-wipes-by-wysi-wipes,
YourYuckies,Biodegradable Hygiene Bags,Waste bags,3-pack,,,consumable,37000,manufacturer,https://www.garagegrowngear.com/products/biodegradable-hygiene-bags-by-youryuckies,
3FULGEAR,Insulated Food Bag,Food bag,,,volume_l,other,18000,manufacturer,https://www.garagegrowngear.com/products/insulated-food-bag-by-3fulgear,
Aardwolf Gear Company,Gram Splitter Wallet,Wallet,,,,other,2000,manufacturer,https://www.garagegrowngear.com/products/gram-splitter-wallet-by-aardwolf-gear-company,
Aardwolf Gear Company,Mini Ditty/Spoon Cover,Stuff sack,,,volume_l,other,1200,manufacturer,https://www.garagegrowngear.com/products/mini-ditty-spoon-cover-by-aardwolf-gear-company,
Aardwolf Gear Company,Roll Top Ditty Bag,Stuff sack,,,volume_l,other,12000,manufacturer,https://www.garagegrowngear.com/products/roll-top-ditty-bag-by-aardwolf-gear-company,
Aardwolf Gear Company,Stake Knife Bag,Stuff sack,Large,size=L,volume_l,other,4000,manufacturer,https://www.garagegrowngear.com/products/stake-knife-bag-by-aardwolf-gear-company,
Aardwolf Gear Company,Stake Knife Bag,Stuff sack,Small,size=S,volume_l,other,3000,manufacturer,https://www.garagegrowngear.com/products/stake-knife-bag-by-aardwolf-gear-company,
Aardwolf Gear Company,Toothbrush Sleeve,Toothbrush case,,,,other,2000,manufacturer,https://www.garagegrowngear.com/products/toothbrush-sleeve-by-aardwolf-gear-company,
Aardwolf Gear Company,Trowel Sheath,Sheath,Large,size=L,,other,8000,manufacturer,https://www.garagegrowngear.com/products/shovel-sheath-by-aardwolf-gear-company,
Aardwolf Gear Company,Trowel Sheath,Sheath,Small,size=S,,other,7000,manufacturer,https://www.garagegrowngear.com/products/shovel-sheath-by-aardwolf-gear-company,
Aarn Packs,Shoulder Strap Pocket,Shoulder pocket,,,,other,52000,manufacturer,https://www.garagegrowngear.com/products/shoulder-strap-pocket-by-aarn-packs,
Aarn Packs,Water Bottle Holder,Bottle holder,,,,other,42000,manufacturer,https://www.garagegrowngear.com/products/water-bottle-holder-by-aarn-packs,
Adotec,Caveman TV Smartphone Holder,Phone holder,,,,other,25000,manufacturer,https://www.garagegrowngear.com/products/caveman-tv-smartphone-holder-by-adotec,
Adotec,Packaway Ultralight Saw,Saw,,,,other,48000,manufacturer,https://www.garagegrowngear.com/products/packaway-ultralight-saw-by-adotec,
Adotec,Scent Seal Odor-Barrier Bag,Odor-proof bag,14L,volume_l=14,,other,61000,manufacturer,https://www.garagegrowngear.com/products/scent-seal-odor-barrier-bag-by-adotec,
Adotec,Scent Seal Odor-Barrier Bag,Odor-proof bag,20L,volume_l=20,,other,67000,manufacturer,https://www.garagegrowngear.com/products/scent-seal-odor-barrier-bag-by-adotec,
Adotec,Scent Seal Odor-Barrier Bag,Odor-proof bag,9L,volume_l=9,,other,52000,manufacturer,https://www.garagegrowngear.com/products/scent-seal-odor-barrier-bag-by-adotec,
Adotec,Ultralight Food Locker,Bear bag,14L,volume_l=14,,other,199000,manufacturer,https://adotecgear.com/products/ultralight-food-locker-grizzly-bear-resistant-bag,
allmansright,Björn Food Bag,Food bag,,,volume_l,other,36000,manufacturer,https://www.garagegrowngear.com/products/bjorn-food-bag-m-by-allmansright,
allmansright,Hölster Stake Sack,Stake bag,,,,other,4000,manufacturer,https://www.garagegrowngear.com/products/holster-stake-sack-s-by-allmansright,
allmansright,Krafs Stuff Sack,Stuff sack,Large,size=L,volume_l,other,6800,manufacturer,https://www.garagegrowngear.com/products/krafs-stuff-sack-s-by-allmansright,
allmansright,Krafs Stuff Sack,Stuff sack,Medium,size=M,volume_l,other,5700,manufacturer,https://www.garagegrowngear.com/products/krafs-stuff-sack-s-by-allmansright,
allmansright,Krafs Stuff Sack,Stuff sack,Small,size=S,volume_l,other,5000,manufacturer,https://www.garagegrowngear.com/products/krafs-stuff-sack-s-by-allmansright,
Alpha Pak,Adventure 2-Piece Dog Pack,Dog pack,Large,size=L,,other,635000,manufacturer,https://www.garagegrowngear.com/products/adventure-2-piece-dog-pack-by-alpha-pak,
Alpha Pak,Adventure 2-Piece Dog Pack,Dog pack,Medium,size=M,,other,499000,manufacturer,https://www.garagegrowngear.com/products/adventure-2-piece-dog-pack-by-alpha-pak,
Alpine Gremlins,Dyneema WhisperSak,Stuff sack,"Small, 0.5L",size=S; volume_l=0.5,,other,1000,manufacturer,https://www.garagegrowngear.com/products/dyneema-whispersak-by-alpine-gremlins-copy,
Apex Giant,Bear Bag Toggle,Bear bag toggle,"Dogbone, Large",size=L,,other,5400,manufacturer,https://www.garagegrowngear.com/products/bear-bag-toggle-dogbone-version-by-hilltop-packs,
Apex Giant,Bear Bag Toggle,Bear bag toggle,"Dogbone, Small",size=S,,other,2500,manufacturer,https://www.garagegrowngear.com/products/bear-bag-toggle-dogbone-version-by-hilltop-packs,
Apex Giant,Bear Bag Toggle,Bear bag toggle,"Flat, Large",size=L,,other,5000,manufacturer,https://www.garagegrowngear.com/products/bear-bag-toggle-flat-version-by-hilltop-packs,
Apex Giant,Bear Bag Toggle,Bear bag toggle,"Flat, Small",size=S,,other,4000,manufacturer,https://www.garagegrowngear.com/products/bear-bag-toggle-flat-version-by-hilltop-packs,
Apex Giant,Dirt Diggler Trowel,Trowel,Small,size=S,,other,18000,manufacturer,https://www.garagegrowngear.com/products/dirt-diggler-trowel-by-hilltop-packs,
Apex Giant,Dirt Diggler Trowel,Trowel,X-Large,size=XL,,other,27000,manufacturer,https://www.garagegrowngear.com/products/dirt-diggler-trowel-by-hilltop-packs,
Apex Giant,Speed Hanger,Gear hooks,Large,size=L,,other,5700,manufacturer,https://www.garagegrowngear.com/products/bear-bag-toggle-titanium-speed-hangers,
Apex Giant,Speed Hanger,Gear hooks,Small,size=S,,other,1400,manufacturer,https://www.garagegrowngear.com/products/bear-bag-toggle-titanium-speed-hangers,
Atwood Rope MFG,Dyna X Paracord,Paracord,50ft,length=50ft,,other,62000,manufacturer,https://www.garagegrowngear.com/products/dyna-x-paracord-50-by-atwood-rope-mfg,
Atwood Rope MFG,Reflective Micro Cord,Cord,"1.18mm, 125ft",length=125ft,,other,51000,manufacturer,https://www.garagegrowngear.com/products/1-18mm-reflective-micro-cord-125-by-atwood-rope-mfg,
Atwood Rope MFG,Reflective Tactical Cord,Cord,"2.4mm, 50ft",length=50ft,,other,68000,manufacturer,https://www.garagegrowngear.com/products/2-4mm-reflective-tactical-cord-50-hank-by-atwood-rope-mfg,
Backcountry Exposure,Aven Rock Sack,Rock sack,,,,other,5000,manufacturer,https://www.garagegrowngear.com/products/aven-rock-bag-by-backcountry-exposure,
Backcountry Exposure,Ditty Bag,Stuff sack,Bigger Ditty,,volume_l,other,18000,manufacturer,https://www.garagegrowngear.com/products/ditty-bag-by-backcountry-exposure,
